train_loss,eval_loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs
0.9206810427660291,0.920900317479153,1718414912,,True,4,2024-06-15_02-28-32,246.24744415283203,972.703503370285,142395,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,972.703503370285,4,"30_dropout=0.4000,embedding_dim=512,learning_rate=0.0028",512,0.4,0.0028090660409857055,10
0.9541643158956008,0.9234917747731112,1718414415,,True,2,2024-06-15_02-20-15,242.20010113716125,474.71345114707947,142428,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,474.71345114707947,2,"31_dropout=0.3000,embedding_dim=512,learning_rate=0.0035",512,0.3,0.0035356660941872078,10
0.882227082956921,0.8902847067433961,1718415197,,True,10,2024-06-15_02-33-17,114.87174224853516,1238.89963722229,142840,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,1238.89963722229,10,"32_dropout=0.3500,embedding_dim=256,learning_rate=0.0031",256,0.35,0.003115302054474424,10
0.9362431373108517,0.9237279891967773,1718414546,,True,4,2024-06-15_02-22-26,125.2285270690918,511.97535705566406,144070,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,511.97535705566406,4,"33_dropout=0.4500,embedding_dim=256,learning_rate=0.0081",256,0.45,0.008129767525378516,10
0.9460507228970527,0.9334161603937343,1718414925,,True,2,2024-06-15_02-28-45,437.2830514907837,874.0781331062317,144399,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,874.0781331062317,2,"34_dropout=0.2500,embedding_dim=1024,learning_rate=0.0041",1024,0.25,0.004119181900760808,10
0.9463242709636688,0.9316879413565811,1718414210,,True,2,2024-06-15_02-16-50,50.02813148498535,103.16674184799194,145379,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,103.16674184799194,2,"35_dropout=0.0000,embedding_dim=64,learning_rate=0.0006",64,0.0,0.000616273709996933,10
0.9617571462284434,0.9234834331638959,1718415108,,True,2,2024-06-15_02-31-48,433.29533195495605,884.6326866149902,147302,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,884.6326866149902,2,"36_dropout=0.5000,embedding_dim=1024,learning_rate=0.0056",1024,0.5,0.005582324262063808,10
1.0715111454779451,0.9314286191852725,1718415247,,True,2,2024-06-15_02-34-07,415.817752122879,849.3453872203827,150026,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,849.3453872203827,2,"37_dropout=0.3500,embedding_dim=1024,learning_rate=0.0003",1024,0.35,0.00029155517791163343,10
1.0010380082509733,0.9251311245013256,1718414703,,True,2,2024-06-15_02-25-03,131.9479341506958,273.5515305995941,150627,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,273.5515305995941,2,"38_dropout=0.2000,embedding_dim=256,learning_rate=0.0006",256,0.2,0.0006092369632441121,10
1.4328762791373513,1.0091109409624217,1718414648,,True,1,2024-06-15_02-24-08,150.43381452560425,150.43381452560425,151732,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,150.43381452560425,1,"39_dropout=0.4000,embedding_dim=256,learning_rate=0.0002",256,0.4,0.00016317502256047,10
0.7086499913849614,0.9142678872663148,1718417739,,True,10,2024-06-15_03-15-39,123.30029582977295,3176.663874387741,152829,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,3176.663874387741,10,"40_dropout=0.0000,embedding_dim=1024,learning_rate=0.0022",1024,0.0,0.002210419307542253,10
1.529831427200274,1.1069697518737949,1718414707,,True,1,2024-06-15_02-25-07,43.53846025466919,43.53846025466919,154572,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,43.53846025466919,1,"41_dropout=0.5000,embedding_dim=32,learning_rate=0.0002",32,0.5,0.00021956454096281513,10
1.2429174718531695,0.9731129493032183,1718414797,,True,1,2024-06-15_02-26-37,81.88294219970703,81.88294219970703,155468,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,81.88294219970703,1,"42_dropout=0.4000,embedding_dim=128,learning_rate=0.0008",128,0.4,0.0007959196826911831,10
0.9506996055895632,0.9235349407001417,1718415535,,True,2,2024-06-15_02-38-55,397.3999569416046,815.1351413726807,155638,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,815.1351413726807,2,"43_dropout=0.1000,embedding_dim=1024,learning_rate=0.0004",1024,0.1,0.00039786285089733455,10
0.8975406452336094,0.8971072587431693,1718415294,,True,10,2024-06-15_02-34-54,43.56002330780029,501.9616093635559,156812,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,501.9616093635559,10,"44_dropout=0.1500,embedding_dim=64,learning_rate=0.0012",64,0.15,0.0011970703870400456,10
0.9442077980122783,0.9246786820645235,1718415633,,True,2,2024-06-15_02-40-33,401.2827982902527,821.0965986251831,157215,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,821.0965986251831,2,"45_dropout=0.2500,embedding_dim=1024,learning_rate=0.0046",1024,0.25,0.004595083596689823,10
0.9325812126425179,0.9813128223224562,1718415073,,True,2,2024-06-15_02-31-13,78.98736667633057,157.2576150894165,158909,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,157.2576150894165,2,"46_dropout=0.1500,embedding_dim=128,learning_rate=0.0092",128,0.15,0.009228965987294325,10
